159445,26,2653,45,32,11,2021,0,2,2,2,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159446,26,2670,45,32,11,2021,0,1,1,1,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159447,12,1212,37,1,11,2021,1,0,80,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159448,12,1212,37,2,11,2021,0,0,55,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159449,12,1219,37,1,11,2021,1,0,32,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159450,12,1224,37,1,11,2021,1,0,562,3,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159451,12,1224,37,2,11,2021,0,0,86,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159452,12,1224,37,3,11,2021,0,0,107,1,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159453,12,1225,37,1,11,2021,1,0,28,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159454,12,1225,37,2,11,2021,0,0,4,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159455,12,1209,37,1,11,2021,1,0,54,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159456,12,1211,37,1,11,2021,1,0,6,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
159457,12,1222,37,1,11,2021,1,0,3,0,0,2021-11-05,16,2,1,NULL,2022-01-14 15:26
